gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
967929450	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213593379	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alpina		SPECIES	Calidris alpina (Linnaeus, 1758)	Calidris alpina		US	Hadley Point, Bar Harbor	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2013-10-09	9	10	2013	2481759	2481759	HUMAN_OBSERVATION	CLO	EBIRD	OBS213593379				CC_BY_4_0		obsr224998			2024-04-17T09:50:55.562Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967653216	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213228274	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Northeast Creek	Maine	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.424847	-68.32715							2013-10-06	6	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS213228274				CC_BY_4_0		obsr101607			2024-04-17T08:47:20.223Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967638572	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213227842	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2013-10-06	6	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS213227842				CC_BY_4_0		obsr101607			2024-04-17T08:23:50.323Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967637718	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213227838	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2013-10-06	6	10	2013	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS213227838				CC_BY_4_0		obsr101607			2024-04-17T08:23:12.436Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967632235	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213221640	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2013-10-04	4	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS213221640				CC_BY_4_0		obsr101607			2024-04-17T08:54:18.802Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967621317	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213211351	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Pretty Marsh	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.341354	-68.40111							2013-10-02	2	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS213211351				CC_BY_4_0		obsr101607			2024-04-17T08:45:43.339Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967357463	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS213054239	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Clark Cove 2013	Maine	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.40479	-68.34968							2013-10-04	4	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS213054239				CC_BY_4_0		obsr224998			2024-04-17T08:45:26.912Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967352660	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212957329	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Bartlett's Landing Road, Pretty Marsh	Maine	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.341755	-68.40097							2013-10-03	3	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS212957329				CC_BY_4_0		obsr224998			2024-04-17T09:06:45.082Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967346956	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212955151	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Clark Cove 2013	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.40479	-68.34968							2013-10-03	3	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS212955151				CC_BY_4_0		obsr224998			2024-04-17T08:23:11.728Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967295099	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212783174	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Bartlett's Landing Road, Pretty Marsh	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.341755	-68.40097							2013-10-01	1	10	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS212783174				CC_BY_4_0		obsr224998			2024-04-17T08:45:54.034Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967250912	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212843551	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Hadley Point, Bar Harbor	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2013-10-02	2	10	2013	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS212843551				CC_BY_4_0		obsr224998			2024-04-17T09:06:02.293Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967212690	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212692646	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Cable Crossing Road, Southwest Harbor	Maine	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.25647	-68.294495							2013-09-30	30	9	2013	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS212692646				CC_BY_4_0		obsr224998			2024-04-17T09:03:25.768Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967140209	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212695064	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Lopus Point Birding Hotspot	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.23536	-68.36284							2013-09-30	30	9	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS212695064				CC_BY_4_0		obsr224998			2024-04-17T09:49:57.032Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
967119737	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212693950	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Acadia NP--Seawall Picnic Area	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2373	-68.3025							2013-09-30	30	9	2013	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS212693950				CC_BY_4_0		obsr224998			2024-04-17T08:23:16.439Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966646543	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212182878	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Alley Island overlook	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.416584	-68.36588							2013-09-26	26	9	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS212182878				CC_BY_4_0		obsr224998			2024-04-17T08:47:19.427Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966350511	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211684679	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-03	3	9	2013	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS211684679				CC_BY_4_0		obsr101607			2024-04-17T08:24:55.667Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966338331	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211692047	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island High School	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-07	7	9	2013	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS211692047				CC_BY_4_0		obsr101607			2024-04-17T08:46:58.718Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966317402	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211684675	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-03	3	9	2013	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS211684675				CC_BY_4_0		obsr101607			2024-04-17T08:23:20.192Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966317180	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211684681	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris melanotos		SPECIES	Calidris melanotos (Vieillot, 1819)	Calidris melanotos		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-03	3	9	2013	2481744	2481744	HUMAN_OBSERVATION	CLO	EBIRD	OBS211684681				CC_BY_4_0		obsr101607			2024-04-17T08:23:41.343Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966315001	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211694796	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Acadia NP--Seawall Picnic Area	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2373	-68.3025							2013-09-07	7	9	2013	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS211694796				CC_BY_4_0		obsr101607			2024-04-17T08:23:16.433Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966302639	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211689488	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-06	6	9	2013	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS211689488				CC_BY_4_0		obsr101607			2024-04-17T08:28:14.748Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966278953	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211724995	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris subruficollis		SPECIES	Calidris subruficollis (Vieillot, 1819)	Calidris subruficollis		US	Acadia NP - cove west of Seawall Picnic Area	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.23739	-68.306656							2013-09-07	7	9	2013	8292425	8292425	HUMAN_OBSERVATION	CLO	EBIRD	OBS211724995				CC_BY_4_0		obsr101607			2024-04-17T08:45:41.589Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966277119	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211771303	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Acadia NP--Ship Harbor Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.231667	-68.325615							2013-09-01	1	9	2013	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS211771303				CC_BY_4_0		obsr184051			2024-04-17T08:44:56.322Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966269610	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211772623	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Numenius	Numenius phaeopus		SPECIES	Numenius phaeopus (Linnaeus, 1758)	Numenius phaeopus		US	Sawyers Cove	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2013-09-01	1	9	2013	2481784	2481784	HUMAN_OBSERVATION	CLO	EBIRD	OBS211772623				CC_BY_4_0		obsr184051			2024-04-17T09:51:14.078Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966268389	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211772708	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Sawyers Cove	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2013-09-03	3	9	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS211772708				CC_BY_4_0		obsr184051			2024-04-17T08:23:22.181Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966268194	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211772709	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Sawyers Cove	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2013-09-03	3	9	2013	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS211772709				CC_BY_4_0		obsr184051			2024-04-17T08:23:14.533Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966179889	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211706705	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2013-09-15	15	9	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS211706705				CC_BY_4_0		obsr101607			2024-04-17T08:24:37.043Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966179551	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211706710	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2013-09-15	15	9	2013	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS211706710				CC_BY_4_0		obsr101607			2024-04-17T08:23:49.646Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966179263	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211706702	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Babson Creek Preserve (MCHT), Mount Desert	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.373013	-68.33103							2013-09-15	15	9	2013	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS211706702				CC_BY_4_0		obsr101607			2024-04-17T08:23:31.628Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966175110	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211700560	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-13	13	9	2013	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS211700560				CC_BY_4_0		obsr101607			2024-04-17T09:06:42.011Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966172683	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211698828	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Seal Cove	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.284378	-68.411865							2013-09-07	7	9	2013	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS211698828				CC_BY_4_0		obsr101607			2024-04-17T08:54:18.274Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966153550	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211699792	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	Phalaropus lobatus		SPECIES	Phalaropus lobatus (Linnaeus, 1758)	Phalaropus lobatus		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-09-09	9	9	2013	5739290	5739290	HUMAN_OBSERVATION	CLO	EBIRD	OBS211699792				CC_BY_4_0		obsr101607			2024-04-17T09:51:01.250Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966063049	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211566344	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Sieur de Monts Spring and Wild Gardens	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.36181	-68.20797							2013-07-03	3	7	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS211566344				CC_BY_4_0		obsr101607			2024-04-17T08:25:15.745Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966050319	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211591316	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-07-31	31	7	2013	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS211591316				CC_BY_4_0		obsr101607			2024-04-17T09:05:42.852Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966042808	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211590397	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Hadley Point	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444168	-68.31917							2013-07-31	31	7	2013	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS211590397				CC_BY_4_0		obsr101607			2024-04-17T08:44:48.831Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966036436	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211574313	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Acadia NP--Sieur de Monts Spring and Wild Gardens	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.36181	-68.20797							2013-07-16	16	7	2013	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS211574313				CC_BY_4_0		obsr101607			2024-04-17T08:23:25.835Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
966017220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211595073	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alba		SPECIES	Calidris alba (Pallas, 1764)	Calidris alba		US	Acadia NP--Sand Beach	Maine	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.32922	-68.18223							2013-08-06	6	8	2013	2481748	2481748	HUMAN_OBSERVATION	CLO	EBIRD	OBS211595073				CC_BY_4_0		obsr101607			2024-04-17T08:23:19.841Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
965987505	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211595838	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2013-08-06	6	8	2013	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS211595838				CC_BY_4_0		obsr101607			2024-04-17T09:06:31.371Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
965972339	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211495308	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Back Beach	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.235924	-68.359314							2013-09-20	20	9	2013	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS211495308				CC_BY_4_0		obsr101607			2024-04-17T09:06:01.617Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
